moisture_pct,lux,temperature,humidity_pct,pH,label,label_name
94.4,1431,23.8,89.0,6.31,2,Root_Rot_Risk
34.9,2514,39.7,23.2,6.62,3,Heat_Stress
26.2,2929,24.7,31.4,6.6,1,Water_Stress
33.6,1610,27.4,41.4,6.55,1,Water_Stress
69.9,3518,21.1,70.1,6.67,0,Healthy
50.0,5130,38.6,20.5,6.52,3,Heat_Stress
53.0,2485,23.2,69.9,4.58,5,Nutrient_Deficiency
60.8,785,23.6,91.7,6.56,4,Fungal_Risk
66.5,3063,24.4,61.1,6.5,0,Healthy
79.8,496,20.0,98.2,6.18,4,Fungal_Risk
68.9,3523,24.0,69.5,6.64,0,Healthy
42.7,6184,39.1,29.5,6.82,3,Heat_Stress
62.1,430,19.5,89.5,6.4,4,Fungal_Risk
95.5,1996,24.5,85.7,6.22,2,Root_Rot_Risk
65.9,1014,23.6,96.8,6.72,4,Fungal_Risk
19.0,4615,30.4,40.0,6.43,1,Water_Stress
24.2,5705,31.4,28.6,6.33,1,Water_Stress
90.1,1014,20.6,83.3,5.57,2,Root_Rot_Risk
66.6,3079,23.5,66.3,6.2,0,Healthy
24.5,3374,29.9,37.8,6.59,1,Water_Stress
44.3,2277,26.3,71.3,4.59,5,Nutrient_Deficiency
59.1,360,22.6,73.8,6.72,6,Light_Deficiency
69.9,4386,21.7,63.9,6.64,0,Healthy
53.4,1672,22.1,63.6,4.59,5,Nutrient_Deficiency
89.8,1590,18.7,94.7,6.65,2,Root_Rot_Risk
35.1,4462,37.8,37.5,6.06,3,Heat_Stress
16.0,5283,31.9,49.1,5.87,1,Water_Stress
73.7,677,23.0,96.9,6.36,4,Fungal_Risk
32.2,6814,34.2,34.5,6.64,3,Heat_Stress
66.3,880,21.3,98.3,6.04,4,Fungal_Risk
68.0,3977,24.5,66.6,6.04,0,Healthy
45.3,5014,34.0,26.7,6.46,3,Heat_Stress
73.1,298,21.6,91.4,6.73,4,Fungal_Risk
69.3,747,22.1,59.0,6.58,6,Light_Deficiency
56.2,2843,24.1,74.4,4.92,5,Nutrient_Deficiency
43.9,2293,37.1,21.3,6.16,3,Heat_Stress
17.8,4666,33.4,45.6,5.83,1,Water_Stress
62.5,4103,22.2,70.1,6.13,0,Healthy
60.5,4185,18.0,64.6,6.31,0,Healthy
50.8,537,24.5,61.3,6.61,6,Light_Deficiency
69.9,4991,27.0,77.8,6.73,0,Healthy
45.0,4296,37.7,25.5,6.45,3,Heat_Stress
62.3,2299,25.7,52.3,5.08,5,Nutrient_Deficiency
67.6,610,18.3,66.6,6.66,6,Light_Deficiency
67.7,3753,18.1,66.4,6.14,0,Healthy
96.7,1056,20.6,87.2,6.92,2,Root_Rot_Risk
65.7,4243,18.9,59.7,6.76,0,Healthy
78.4,766,23.1,97.5,6.49,4,Fungal_Risk
29.8,5422,30.0,41.0,6.14,1,Water_Stress
15.6,2313,29.4,27.1,5.91,1,Water_Stress
72.9,1304,22.7,97.6,6.66,4,Fungal_Risk
28.5,5835,20.3,27.0,6.23,1,Water_Stress
46.4,4682,38.8,21.2,6.37,3,Heat_Stress
16.1,1438,27.1,39.7,6.33,1,Water_Stress
32.3,4497,41.8,30.3,6.79,3,Heat_Stress
64.3,738,17.2,75.3,6.77,6,Light_Deficiency
64.6,850,16.7,54.7,6.35,6,Light_Deficiency
56.2,893,17.5,70.4,6.38,6,Light_Deficiency
22.8,5556,32.3,28.0,5.94,1,Water_Stress
54.0,818,19.2,69.9,6.18,6,Light_Deficiency
65.7,1240,20.8,94.7,6.56,4,Fungal_Risk
19.8,4644,18.9,38.9,5.91,1,Water_Stress
61.2,397,23.9,87.6,6.3,4,Fungal_Risk
58.6,248,20.6,61.3,6.09,6,Light_Deficiency
98.7,1575,24.5,79.9,5.58,2,Root_Rot_Risk
61.2,540,22.5,61.4,6.74,6,Light_Deficiency
89.5,1377,21.2,95.9,6.06,2,Root_Rot_Risk
49.4,1530,19.5,57.4,4.76,5,Nutrient_Deficiency
30.6,2619,33.4,25.7,6.26,1,Water_Stress
88.1,1622,18.5,90.4,5.68,2,Root_Rot_Risk
42.5,5604,34.9,22.6,6.45,3,Heat_Stress
77.4,842,18.8,97.1,6.21,4,Fungal_Risk
76.6,811,19.3,86.4,5.92,4,Fungal_Risk
11.3,4927,27.8,32.6,6.01,1,Water_Stress
65.0,715,19.9,99.1,6.6,4,Fungal_Risk
76.2,1056,18.9,94.7,6.25,4,Fungal_Risk
49.8,402,14.1,61.7,6.75,6,Light_Deficiency
97.8,1871,20.9,92.1,6.05,2,Root_Rot_Risk
33.2,6691,38.1,25.4,6.32,3,Heat_Stress
53.1,272,20.2,69.8,6.57,6,Light_Deficiency
42.6,2661,23.2,50.5,4.77,5,Nutrient_Deficiency
93.3,1560,24.4,90.2,6.5,2,Root_Rot_Risk
55.3,445,16.7,72.8,6.02,6,Light_Deficiency
51.2,2681,25.6,71.0,4.74,5,Nutrient_Deficiency
69.5,1403,20.6,91.3,6.48,4,Fungal_Risk
63.3,601,18.7,63.0,6.75,6,Light_Deficiency
67.5,1096,20.3,90.6,6.67,4,Fungal_Risk
60.3,768,19.4,72.6,6.37,6,Light_Deficiency
68.1,664,15.2,56.2,6.77,6,Light_Deficiency
51.0,3004,18.8,67.9,5.33,5,Nutrient_Deficiency
36.9,6881,33.4,31.2,6.65,3,Heat_Stress
85.3,1844,22.3,86.2,6.12,2,Root_Rot_Risk
13.3,3987,19.2,36.0,6.05,1,Water_Stress
10.8,5635,27.9,42.3,6.75,1,Water_Stress
16.2,4842,26.6,37.1,6.43,1,Water_Stress
57.4,660,20.0,55.3,6.31,6,Light_Deficiency
67.0,801,23.1,57.3,6.79,6,Light_Deficiency
92.9,1267,23.4,81.8,6.1,2,Root_Rot_Risk
65.7,3032,25.2,79.9,6.21,0,Healthy
59.5,190,19.4,54.6,6.62,6,Light_Deficiency
63.4,4256,23.7,64.1,6.7,0,Healthy
56.0,3932,20.1,63.0,5.04,5,Nutrient_Deficiency
66.8,833,20.9,71.3,6.75,6,Light_Deficiency
51.9,509,16.9,60.3,5.96,6,Light_Deficiency
52.9,4589,36.3,23.2,5.95,3,Heat_Stress
17.4,2045,23.6,55.3,6.83,1,Water_Stress
51.0,6001,38.8,25.5,6.23,3,Heat_Stress
36.9,5409,32.5,33.3,5.99,3,Heat_Stress
26.6,5020,19.2,54.0,5.97,1,Water_Stress
89.0,1828,24.9,83.7,6.45,2,Root_Rot_Risk
41.4,2571,21.0,59.6,4.63,5,Nutrient_Deficiency
52.3,2335,35.4,21.4,6.29,3,Heat_Stress
65.9,4186,21.5,68.3,6.72,0,Healthy
64.5,285,21.8,55.8,6.11,6,Light_Deficiency
41.6,5905,36.7,30.0,6.14,3,Heat_Stress
17.6,1873,35.0,49.1,6.61,1,Water_Stress
64.9,4577,24.5,70.0,6.08,0,Healthy
41.8,1985,19.7,54.9,4.53,5,Nutrient_Deficiency
52.2,5352,40.6,27.3,6.2,3,Heat_Stress
60.1,3015,26.2,52.2,4.59,5,Nutrient_Deficiency
51.7,2069,37.7,34.5,6.24,3,Heat_Stress
64.2,2440,25.3,53.8,4.93,5,Nutrient_Deficiency
99.4,636,24.5,90.2,6.52,2,Root_Rot_Risk
69.5,4169,25.1,75.9,6.53,0,Healthy
52.3,6320,37.3,32.4,6.79,3,Heat_Stress
69.6,4805,23.2,70.4,6.19,0,Healthy
67.1,667,19.3,87.7,5.89,4,Fungal_Risk
72.8,1319,19.2,100.0,6.18,4,Fungal_Risk
65.3,3781,23.0,65.3,6.04,0,Healthy
88.1,1253,21.6,91.7,6.85,2,Root_Rot_Risk
60.1,801,18.5,59.4,5.92,6,Light_Deficiency
52.3,3236,37.4,22.1,5.74,3,Heat_Stress
22.6,4614,28.7,29.8,6.65,1,Water_Stress
59.8,4082,25.6,68.8,6.78,0,Healthy
99.4,827,25.8,92.0,6.79,2,Root_Rot_Risk
66.0,4614,20.8,60.9,6.3,0,Healthy
70.6,3400,23.3,67.8,6.42,0,Healthy
63.2,4897,26.3,80.8,6.79,0,Healthy
65.6,4477,20.0,75.8,6.18,0,Healthy
98.3,475,20.5,87.6,6.78,2,Root_Rot_Risk
34.1,6248,41.5,36.9,6.24,3,Heat_Stress
49.8,3271,21.9,66.7,4.65,5,Nutrient_Deficiency
31.3,3535,26.1,49.3,6.16,1,Water_Stress
61.5,3135,22.2,63.6,6.38,0,Healthy
36.6,6449,41.3,28.0,5.89,3,Heat_Stress
31.5,3773,23.3,53.1,5.9,1,Water_Stress
58.4,839,23.4,61.5,5.92,6,Light_Deficiency
66.6,2967,22.3,58.9,4.7,5,Nutrient_Deficiency
58.5,424,24.1,72.0,6.44,6,Light_Deficiency
64.6,515,23.5,61.1,6.42,6,Light_Deficiency
60.8,3914,20.4,65.0,6.43,0,Healthy
42.3,6855,35.5,22.0,6.23,3,Heat_Stress
26.9,6019,30.5,43.5,6.51,1,Water_Stress
94.6,958,25.4,85.6,6.96,2,Root_Rot_Risk
97.5,1459,19.4,81.9,6.16,2,Root_Rot_Risk
66.7,3917,18.5,62.5,6.6,0,Healthy
63.7,3518,19.0,76.8,6.43,0,Healthy
72.5,1362,23.3,90.6,6.15,4,Fungal_Risk
28.3,3337,28.1,31.9,5.96,1,Water_Stress
55.7,3890,20.5,68.7,5.11,5,Nutrient_Deficiency
62.7,3287,19.5,64.3,6.42,0,Healthy
61.2,1815,23.3,72.7,4.97,5,Nutrient_Deficiency
64.6,715,23.5,58.3,6.4,6,Light_Deficiency
86.2,1734,20.7,83.8,6.61,2,Root_Rot_Risk
67.0,3031,24.0,64.6,6.26,0,Healthy
67.9,3493,20.8,71.7,6.37,0,Healthy
48.5,5099,34.2,37.0,6.32,3,Heat_Stress
60.8,4688,23.1,61.6,6.15,0,Healthy
10.9,3637,18.6,51.2,5.83,1,Water_Stress
66.6,4623,26.9,78.9,6.26,0,Healthy
63.9,3154,24.9,76.5,6.34,0,Healthy
90.2,631,18.4,92.0,6.93,2,Root_Rot_Risk
69.8,1124,18.9,87.9,6.46,4,Fungal_Risk
96.7,1608,20.0,83.7,6.21,2,Root_Rot_Risk
64.0,88,17.8,57.7,6.05,6,Light_Deficiency
93.1,1918,21.9,94.2,7.1,2,Root_Rot_Risk
18.7,1754,21.5,43.2,6.77,1,Water_Stress
66.0,4374,20.6,68.1,6.12,0,Healthy
46.8,3289,24.5,55.4,4.7,5,Nutrient_Deficiency
53.2,5678,41.8,32.1,6.17,3,Heat_Stress
28.2,4539,24.6,42.7,6.04,1,Water_Stress
43.7,2781,21.8,54.9,4.81,5,Nutrient_Deficiency
39.8,1760,23.7,50.5,4.82,5,Nutrient_Deficiency
68.5,549,24.8,96.4,6.56,4,Fungal_Risk
68.1,2920,27.2,53.2,4.52,5,Nutrient_Deficiency
52.9,897,23.5,57.1,5.87,6,Light_Deficiency
56.2,3051,17.7,66.8,4.85,5,Nutrient_Deficiency
92.5,1805,22.7,90.6,6.64,2,Root_Rot_Risk
66.5,1323,21.8,98.0,6.26,4,Fungal_Risk
62.6,965,22.6,71.7,5.95,6,Light_Deficiency
87.7,662,21.1,85.4,5.72,2,Root_Rot_Risk
23.0,4646,19.0,28.0,6.24,1,Water_Stress
66.7,250,25.1,73.1,6.28,6,Light_Deficiency
64.7,942,21.5,70.3,6.18,6,Light_Deficiency
50.7,2943,33.6,30.9,6.76,3,Heat_Stress
50.9,3217,39.4,25.5,6.14,3,Heat_Stress
13.2,5431,24.5,37.7,6.1,1,Water_Stress
67.7,637,24.3,99.6,5.94,4,Fungal_Risk
66.4,3926,20.1,69.1,6.47,0,Healthy
65.5,3175,21.3,67.7,6.36,0,Healthy
27.6,4960,20.2,31.7,6.47,1,Water_Stress
61.3,1350,19.1,85.7,5.97,4,Fungal_Risk
96.4,1288,22.7,90.7,6.94,2,Root_Rot_Risk
89.2,583,21.5,90.7,6.64,2,Root_Rot_Risk
41.3,2303,22.3,70.9,5.17,5,Nutrient_Deficiency
52.6,6862,37.5,26.9,6.24,3,Heat_Stress
53.8,4070,38.6,22.3,6.45,3,Heat_Stress
68.8,4576,24.4,62.5,6.58,0,Healthy
91.3,1915,23.1,88.5,6.55,2,Root_Rot_Risk
63.5,3513,18.0,78.8,6.06,0,Healthy
69.7,4799,24.6,74.8,6.41,0,Healthy
96.4,1945,18.8,92.1,6.75,2,Root_Rot_Risk
65.3,4410,20.9,70.6,6.47,0,Healthy
95.7,2004,25.7,81.6,6.18,2,Root_Rot_Risk
43.5,6237,38.1,24.7,6.06,3,Heat_Stress
42.6,3867,21.5,54.2,4.86,5,Nutrient_Deficiency
99.8,625,24.1,86.2,6.01,2,Root_Rot_Risk
65.7,4160,26.4,75.5,6.28,0,Healthy
87.0,1743,21.0,91.9,5.69,2,Root_Rot_Risk
59.2,116,20.5,59.6,6.48,6,Light_Deficiency
61.3,114,15.6,61.1,6.45,6,Light_Deficiency
64.8,1539,22.3,69.1,4.74,5,Nutrient_Deficiency
39.9,4418,35.9,25.5,5.91,3,Heat_Stress
91.9,2026,18.9,82.2,5.76,2,Root_Rot_Risk
99.4,1405,25.5,86.6,5.9,2,Root_Rot_Risk
60.1,3054,25.0,65.6,6.42,0,Healthy
63.5,134,20.4,60.4,6.33,6,Light_Deficiency
17.9,3991,25.7,48.3,6.31,1,Water_Stress
25.9,4205,34.1,27.8,6.02,1,Water_Stress
68.2,3144,21.8,75.4,6.56,0,Healthy
89.9,774,24.2,94.3,6.57,2,Root_Rot_Risk
64.8,4921,22.2,63.7,6.08,0,Healthy
89.7,1510,24.8,94.2,6.97,2,Root_Rot_Risk
58.8,562,22.9,66.5,5.79,6,Light_Deficiency
68.9,3560,20.6,63.7,6.19,0,Healthy
40.4,2864,18.3,49.7,4.43,5,Nutrient_Deficiency
68.0,593,20.8,59.4,6.41,6,Light_Deficiency
42.5,3229,32.7,32.7,6.81,3,Heat_Stress
98.2,1874,22.4,82.5,6.23,2,Root_Rot_Risk
20.4,4570,33.3,36.3,6.55,1,Water_Stress
68.2,623,21.5,99.5,6.07,4,Fungal_Risk
51.1,906,22.2,69.1,6.35,6,Light_Deficiency
57.8,2915,20.6,52.4,5.03,5,Nutrient_Deficiency
69.9,3982,23.6,66.0,6.27,0,Healthy
87.2,1386,26.4,89.2,6.4,2,Root_Rot_Risk
66.4,4291,20.6,75.4,6.81,0,Healthy
63.5,3888,26.4,62.4,6.66,0,Healthy
58.0,2456,18.2,61.2,4.78,5,Nutrient_Deficiency
67.9,4445,22.9,76.3,6.39,0,Healthy
63.1,348,19.4,90.9,6.25,4,Fungal_Risk
60.3,3754,24.7,73.0,5.09,5,Nutrient_Deficiency
36.7,3462,35.6,22.7,6.76,3,Heat_Stress
60.5,3440,22.0,77.6,6.36,0,Healthy
67.3,365,23.1,69.2,6.62,6,Light_Deficiency
95.9,1183,24.1,84.7,6.67,2,Root_Rot_Risk
33.3,4143,31.1,25.3,6.78,1,Water_Stress
61.3,665,21.7,64.4,6.66,6,Light_Deficiency
62.1,1219,20.8,89.2,6.4,4,Fungal_Risk
39.9,2104,18.5,57.6,4.64,5,Nutrient_Deficiency
76.2,1468,19.1,95.2,6.36,4,Fungal_Risk
41.1,2296,23.4,53.3,4.81,5,Nutrient_Deficiency
62.2,392,20.5,59.4,6.62,6,Light_Deficiency
92.1,533,22.4,86.6,6.22,2,Root_Rot_Risk
99.5,963,24.3,89.7,6.65,2,Root_Rot_Risk
14.0,1779,18.9,27.6,6.61,1,Water_Stress
62.8,1311,20.8,88.1,6.75,4,Fungal_Risk
63.7,4950,18.9,62.7,6.22,0,Healthy
12.8,5117,19.5,25.0,6.33,1,Water_Stress
67.1,4350,19.7,75.4,6.6,0,Healthy
95.8,596,24.3,90.5,5.78,2,Root_Rot_Risk
65.1,393,23.6,90.8,6.27,4,Fungal_Risk
20.5,3996,22.6,49.2,5.97,1,Water_Stress
63.9,1712,21.5,70.3,5.1,5,Nutrient_Deficiency
77.4,743,20.1,96.1,6.48,4,Fungal_Risk
92.0,1483,22.2,90.0,5.81,2,Root_Rot_Risk
64.7,5011,22.1,73.4,6.6,0,Healthy
96.2,1473,25.4,81.8,5.56,2,Root_Rot_Risk
64.8,448,20.7,91.9,6.16,4,Fungal_Risk
67.9,584,23.9,93.0,6.06,4,Fungal_Risk
35.1,4530,34.7,37.4,6.61,3,Heat_Stress
70.0,89,16.4,66.9,6.05,6,Light_Deficiency
53.3,6882,38.1,38.7,6.06,3,Heat_Stress
92.8,1852,19.5,88.6,6.56,2,Root_Rot_Risk
94.9,1586,23.3,92.9,6.95,2,Root_Rot_Risk
65.9,568,18.7,59.1,6.61,6,Light_Deficiency
29.4,4950,31.3,25.9,6.64,1,Water_Stress
66.5,659,16.5,59.5,6.43,6,Light_Deficiency
68.9,3722,23.2,64.2,6.08,0,Healthy
68.6,4114,21.0,73.3,6.17,0,Healthy
69.5,1554,21.4,58.5,4.83,5,Nutrient_Deficiency
94.1,1099,19.8,83.0,6.44,2,Root_Rot_Risk
16.3,4750,24.9,33.0,6.78,1,Water_Stress
91.6,1119,19.6,94.2,5.63,2,Root_Rot_Risk
91.8,1419,24.2,90.4,6.04,2,Root_Rot_Risk
45.7,2693,39.6,39.2,6.73,3,Heat_Stress
92.2,1049,19.5,89.0,6.64,2,Root_Rot_Risk
56.1,383,22.7,64.3,6.57,6,Light_Deficiency
46.2,3254,19.8,52.8,5.13,5,Nutrient_Deficiency
31.2,5715,37.9,32.3,6.29,3,Heat_Stress
28.2,5128,17.8,49.5,5.93,1,Water_Stress
32.5,6204,37.1,31.8,6.02,3,Heat_Stress
43.4,3018,38.4,29.3,6.1,3,Heat_Stress
96.1,527,23.7,85.6,6.93,2,Root_Rot_Risk
53.4,947,15.8,72.5,6.51,6,Light_Deficiency
43.2,2852,19.9,74.4,4.94,5,Nutrient_Deficiency
72.0,1254,23.2,85.3,6.71,4,Fungal_Risk
63.5,2720,18.9,70.0,5.4,5,Nutrient_Deficiency
32.5,3553,32.3,41.8,6.51,1,Water_Stress
69.4,4245,21.3,73.5,6.32,0,Healthy
59.4,1760,21.6,53.2,4.63,5,Nutrient_Deficiency
91.9,1463,25.3,84.7,6.13,2,Root_Rot_Risk
59.5,2318,19.8,58.7,5.36,5,Nutrient_Deficiency
52.2,589,19.7,72.9,6.48,6,Light_Deficiency
12.6,3962,34.0,31.1,6.05,1,Water_Stress
39.4,2639,34.4,33.9,5.98,3,Heat_Stress
68.6,310,17.9,65.8,6.65,6,Light_Deficiency
66.6,4497,24.4,70.1,6.62,0,Healthy
31.1,4414,24.2,50.0,6.15,1,Water_Stress
55.8,509,19.6,64.5,6.0,6,Light_Deficiency
12.2,2093,25.2,27.5,6.66,1,Water_Stress
99.3,468,23.4,95.4,6.08,2,Root_Rot_Risk
89.9,718,20.5,88.9,6.59,2,Root_Rot_Risk
25.2,5582,20.2,36.5,6.66,1,Water_Stress
57.0,110,14.3,55.9,6.0,6,Light_Deficiency
66.1,311,17.7,55.9,6.41,6,Light_Deficiency
64.5,1445,24.2,94.4,6.0,4,Fungal_Risk
24.2,5211,33.2,32.1,6.28,1,Water_Stress
67.2,4027,26.7,67.9,6.55,0,Healthy
61.9,3541,21.8,70.8,6.63,0,Healthy
64.2,555,16.4,57.2,6.23,6,Light_Deficiency
28.0,4195,27.6,37.6,6.44,1,Water_Stress
72.4,486,23.7,88.7,5.91,4,Fungal_Risk
60.1,469,17.8,72.6,6.79,6,Light_Deficiency
70.1,3349,18.5,80.0,6.57,0,Healthy
32.9,5938,33.2,25.9,6.74,3,Heat_Stress
20.5,4722,19.5,34.1,6.54,1,Water_Stress
65.9,1432,20.1,97.9,6.23,4,Fungal_Risk
52.3,577,18.0,59.7,6.11,6,Light_Deficiency
68.3,4558,22.4,75.0,6.13,0,Healthy
61.1,3405,23.0,68.7,6.36,0,Healthy
39.0,6209,36.4,22.1,6.3,3,Heat_Stress
75.1,354,23.2,85.9,6.69,4,Fungal_Risk
87.4,1201,22.0,86.6,6.26,2,Root_Rot_Risk
30.1,4492,22.2,38.6,6.34,1,Water_Stress
59.9,3130,23.0,67.8,6.01,0,Healthy
65.5,589,19.7,62.0,5.9,6,Light_Deficiency
33.0,2286,30.8,32.9,5.98,1,Water_Stress
61.5,651,20.9,63.2,6.28,6,Light_Deficiency
68.7,3317,18.5,63.0,4.49,5,Nutrient_Deficiency
59.1,488,21.5,69.4,6.23,6,Light_Deficiency
28.1,2049,25.5,26.9,6.41,1,Water_Stress
99.2,1602,25.6,85.0,5.82,2,Root_Rot_Risk
61.3,1005,22.6,87.8,6.51,4,Fungal_Risk
60.2,1576,21.7,59.1,4.73,5,Nutrient_Deficiency
54.1,207,21.8,66.0,5.97,6,Light_Deficiency
95.2,455,19.8,86.7,6.1,2,Root_Rot_Risk
46.3,2843,19.6,71.3,5.08,5,Nutrient_Deficiency
62.9,2598,26.7,68.8,4.71,5,Nutrient_Deficiency
10.4,5759,31.3,33.1,6.45,1,Water_Stress
60.2,4604,25.6,71.0,6.79,0,Healthy
55.2,3007,22.5,66.3,4.67,5,Nutrient_Deficiency
70.2,1970,24.5,74.4,4.98,5,Nutrient_Deficiency
72.4,523,20.8,96.7,6.02,4,Fungal_Risk
67.1,4220,25.0,66.0,6.21,0,Healthy
49.7,186,16.0,55.9,6.0,6,Light_Deficiency
30.4,4700,38.4,36.9,6.05,3,Heat_Stress
67.5,263,15.4,75.6,6.39,6,Light_Deficiency
12.4,1663,33.3,36.4,6.41,1,Water_Stress
39.3,4321,33.0,36.7,6.19,3,Heat_Stress
65.8,706,21.3,73.1,6.76,6,Light_Deficiency
66.0,3267,20.4,73.4,6.05,0,Healthy
94.0,1982,24.3,92.4,5.63,2,Root_Rot_Risk
74.6,399,24.5,92.9,6.6,4,Fungal_Risk
66.6,454,14.4,57.5,6.61,6,Light_Deficiency
33.1,3908,40.8,22.9,5.76,3,Heat_Stress
55.5,2475,20.0,57.9,4.68,5,Nutrient_Deficiency
47.6,3539,22.4,52.0,5.38,5,Nutrient_Deficiency
43.6,2426,24.3,74.1,5.35,5,Nutrient_Deficiency
40.4,4625,40.8,24.5,5.99,3,Heat_Stress
16.0,5655,29.3,24.1,5.86,1,Water_Stress
61.7,4305,25.7,79.3,6.73,0,Healthy
29.4,2473,40.0,38.4,6.73,3,Heat_Stress
63.5,375,21.6,96.8,5.87,4,Fungal_Risk
90.7,1960,23.3,89.9,6.31,2,Root_Rot_Risk
33.3,4493,34.0,47.9,6.3,1,Water_Stress
10.8,3084,32.8,55.9,5.98,1,Water_Stress
76.3,555,21.2,96.6,6.54,4,Fungal_Risk
61.1,3393,18.4,71.9,4.79,5,Nutrient_Deficiency
48.5,4188,40.5,24.8,5.95,3,Heat_Stress
91.6,1801,22.1,91.4,5.8,2,Root_Rot_Risk
78.0,1110,21.2,96.1,6.57,4,Fungal_Risk
48.2,2903,23.4,65.4,5.11,5,Nutrient_Deficiency
18.5,3040,28.8,44.8,6.74,1,Water_Stress
61.7,469,22.6,97.5,6.39,4,Fungal_Risk
68.0,217,18.2,55.6,5.91,6,Light_Deficiency
22.1,1518,21.4,34.7,6.17,1,Water_Stress
66.4,1041,21.3,95.1,6.54,4,Fungal_Risk
60.0,3227,23.5,74.3,6.43,0,Healthy
99.3,933,20.8,81.1,6.69,2,Root_Rot_Risk
94.9,690,21.2,80.2,6.13,2,Root_Rot_Risk
20.8,2281,31.9,53.5,5.96,1,Water_Stress
80.9,465,23.8,94.2,5.91,4,Fungal_Risk
72.1,1246,19.8,88.2,6.67,4,Fungal_Risk
64.9,3488,18.2,77.9,6.73,0,Healthy
68.6,564,19.9,89.4,6.66,4,Fungal_Risk
54.2,3059,38.2,27.7,6.26,3,Heat_Stress
68.8,3321,27.5,65.2,6.16,0,Healthy
45.1,3306,19.3,72.2,4.55,5,Nutrient_Deficiency
55.0,3890,36.7,26.9,6.36,3,Heat_Stress
53.6,3298,23.9,64.2,4.75,5,Nutrient_Deficiency
14.1,3611,27.5,28.2,6.01,1,Water_Stress
48.8,2466,19.5,53.9,5.31,5,Nutrient_Deficiency
86.2,1413,18.7,81.5,6.36,2,Root_Rot_Risk
54.4,5954,39.1,24.0,6.16,3,Heat_Stress
87.8,901,22.0,84.8,6.36,2,Root_Rot_Risk
96.7,1194,24.0,91.4,6.27,2,Root_Rot_Risk
55.9,4347,36.3,39.0,6.57,3,Heat_Stress
45.1,6658,33.6,27.3,5.9,3,Heat_Stress
21.3,2526,26.5,43.9,6.43,1,Water_Stress
70.3,2618,23.6,54.5,5.02,5,Nutrient_Deficiency
51.5,169,15.2,66.4,6.5,6,Light_Deficiency
15.3,3622,32.7,26.3,6.77,1,Water_Stress
63.2,4242,18.3,70.1,6.48,0,Healthy
63.7,4323,22.3,76.2,6.37,0,Healthy
64.1,4301,26.1,64.7,6.44,0,Healthy
69.4,266,22.4,63.7,6.51,6,Light_Deficiency
53.3,4530,37.6,34.1,6.64,3,Heat_Stress
65.6,734,21.9,95.4,6.57,4,Fungal_Risk
78.5,435,22.8,91.8,6.41,4,Fungal_Risk
63.6,4959,20.9,65.2,6.0,0,Healthy
10.9,2184,23.9,37.8,6.2,1,Water_Stress
95.4,1746,25.5,92.0,6.45,2,Root_Rot_Risk
86.1,1011,22.3,82.4,6.49,2,Root_Rot_Risk
91.0,888,18.3,81.2,5.55,2,Root_Rot_Risk
97.4,1523,24.2,91.5,6.46,2,Root_Rot_Risk
70.3,3340,19.6,77.4,6.07,0,Healthy
97.1,1871,23.3,91.6,6.17,2,Root_Rot_Risk
32.7,6425,41.7,32.0,5.9,3,Heat_Stress
69.2,812,19.6,90.9,5.81,4,Fungal_Risk
18.5,1900,21.7,50.1,6.33,1,Water_Stress
46.5,3305,22.9,73.1,4.67,5,Nutrient_Deficiency
64.5,964,23.2,89.4,6.14,4,Fungal_Risk
55.9,2778,23.8,49.8,5.14,5,Nutrient_Deficiency
65.1,472,20.3,56.9,5.99,6,Light_Deficiency
64.9,4383,18.9,70.0,6.06,0,Healthy
67.1,414,24.3,61.2,6.05,6,Light_Deficiency
19.3,3492,29.3,34.8,6.84,1,Water_Stress
88.3,1374,21.9,93.5,5.6,2,Root_Rot_Risk
67.0,2896,25.2,72.3,6.63,0,Healthy
96.0,597,24.5,89.9,6.77,2,Root_Rot_Risk
53.1,2634,37.0,31.4,5.97,3,Heat_Stress
66.7,2189,21.9,65.9,4.75,5,Nutrient_Deficiency
27.3,3527,36.2,33.6,6.75,1,Water_Stress
49.4,3320,24.9,65.3,4.7,5,Nutrient_Deficiency
60.9,3653,24.4,54.9,5.07,5,Nutrient_Deficiency
48.9,2133,20.4,60.2,5.36,5,Nutrient_Deficiency
52.9,1669,21.4,54.6,5.41,5,Nutrient_Deficiency
46.8,3955,38.9,38.9,6.12,3,Heat_Stress
71.4,1479,21.5,90.7,6.3,4,Fungal_Risk
88.4,2051,18.5,87.0,6.92,2,Root_Rot_Risk
88.0,1783,20.1,90.2,5.42,2,Root_Rot_Risk
65.5,1246,23.1,92.3,6.04,4,Fungal_Risk
64.8,1062,23.2,93.7,6.4,4,Fungal_Risk
78.2,329,19.2,87.2,6.05,4,Fungal_Risk
24.2,5284,20.6,30.2,5.91,1,Water_Stress
45.4,3142,40.4,34.2,5.85,3,Heat_Stress
20.7,2343,24.6,43.7,6.51,1,Water_Stress
63.6,4642,25.8,69.5,6.21,0,Healthy
60.2,4167,25.8,61.2,6.24,0,Healthy
86.2,1777,18.4,82.6,6.6,2,Root_Rot_Risk
63.7,1077,22.9,92.5,5.99,4,Fungal_Risk
46.3,4223,39.3,22.0,6.34,3,Heat_Stress
16.6,3364,23.5,55.8,5.87,1,Water_Stress
97.5,1246,25.0,89.1,5.58,2,Root_Rot_Risk
57.9,2586,25.9,56.3,5.03,5,Nutrient_Deficiency
