moisture_pct,lux,temperature,humidity_pct,growth_stage,label,label_name
12.4,4063,37.5,59.0,2,1,Water_Stress
29.9,5292,21.4,65.1,2,1,Water_Stress
55.0,967,21.6,48.4,0,6,Light_Deficiency
67.8,650,15.8,46.4,5,6,Light_Deficiency
92.6,1077,25.0,99.6,0,2,Root_Rot_Risk
67.4,2637,23.9,59.8,1,0,Healthy
50.9,770,21.3,54.7,5,6,Light_Deficiency
79.9,1748,21.0,71.3,0,0,Healthy
89.2,3439,26.6,68.8,0,5,Over_Watering
59.8,756,23.8,78.6,3,6,Light_Deficiency
71.6,538,20.4,72.4,4,6,Light_Deficiency
58.9,2054,41.5,29.3,5,3,Heat_Stress
43.5,974,34.5,42.3,0,1,Water_Stress
40.7,5041,38.0,18.4,1,3,Heat_Stress
44.0,3410,37.1,27.8,4,3,Heat_Stress
27.0,3003,35.1,73.8,4,1,Water_Stress
99.7,1862,21.0,92.8,0,2,Root_Rot_Risk
87.7,2304,19.0,82.4,1,5,Over_Watering
49.8,6853,34.4,27.7,1,3,Heat_Stress
54.9,3647,20.3,61.7,5,0,Healthy
70.6,82,15.0,65.6,5,6,Light_Deficiency
31.4,2394,33.1,27.7,4,3,Heat_Stress
27.4,3904,28.1,42.2,2,1,Water_Stress
65.3,3651,26.5,74.3,1,0,Healthy
94.7,2893,21.2,74.6,2,5,Over_Watering
54.2,1005,35.5,22.1,4,3,Heat_Stress
86.7,4796,20.4,61.0,0,5,Over_Watering
38.5,4589,42.5,24.6,4,3,Heat_Stress
87.7,2371,26.0,69.4,1,5,Over_Watering
87.9,330,22.5,81.3,4,2,Root_Rot_Risk
70.0,3056,23.4,68.8,1,0,Healthy
33.7,5478,38.6,37.9,5,3,Heat_Stress
53.6,5248,26.3,59.6,4,0,Healthy
62.2,177,19.8,91.7,1,4,Fungal_Risk
80.7,439,21.9,100.0,3,4,Fungal_Risk
54.8,3543,22.2,51.5,5,0,Healthy
94.4,1406,22.4,98.1,3,2,Root_Rot_Risk
50.3,265,16.8,58.0,5,6,Light_Deficiency
49.3,2359,38.3,26.9,5,3,Heat_Stress
16.9,4640,33.4,31.0,3,1,Water_Stress
62.1,3063,22.9,69.1,1,0,Healthy
92.5,294,19.4,85.7,0,2,Root_Rot_Risk
70.7,4674,21.3,72.0,4,0,Healthy
58.8,3927,24.6,67.4,2,0,Healthy
44.0,3944,26.7,71.6,5,0,Healthy
61.6,4942,29.6,67.4,2,0,Healthy
97.0,294,20.8,79.5,2,2,Root_Rot_Risk
53.2,4980,35.2,41.4,0,3,Heat_Stress
96.9,2303,20.6,55.8,1,5,Over_Watering
28.4,5429,37.9,28.9,5,1,Water_Stress
74.9,1177,21.0,66.0,0,0,Healthy
25.8,3774,39.4,34.2,5,3,Heat_Stress
33.7,3102,29.8,31.3,3,1,Water_Stress
74.3,50,18.4,47.6,5,6,Light_Deficiency
96.8,339,21.7,79.9,0,5,Over_Watering
70.6,77,21.2,64.0,3,6,Light_Deficiency
63.7,144,21.1,54.1,5,6,Light_Deficiency
61.5,4549,24.8,73.5,4,0,Healthy
44.4,1741,39.9,30.3,2,3,Heat_Stress
30.2,4343,23.1,56.4,5,1,Water_Stress
87.4,1777,24.4,96.1,0,2,Root_Rot_Risk
88.3,268,25.3,99.1,2,2,Root_Rot_Risk
56.2,5233,24.8,52.8,3,0,Healthy
66.2,3351,25.2,62.5,1,0,Healthy
64.8,377,19.1,97.7,0,4,Fungal_Risk
22.7,1470,19.8,30.3,3,1,Water_Stress
85.5,390,19.1,67.7,2,5,Over_Watering
75.3,1744,19.0,72.1,0,0,Healthy
87.9,2481,26.7,65.2,1,5,Over_Watering
48.3,683,17.3,50.0,5,6,Light_Deficiency
91.9,551,23.7,93.3,1,2,Root_Rot_Risk
59.7,3962,18.3,58.1,5,0,Healthy
57.1,5080,22.0,70.1,3,0,Healthy
32.4,6370,39.6,31.2,3,3,Heat_Stress
59.1,5045,21.9,56.0,3,0,Healthy
13.4,2533,35.2,39.1,3,1,Water_Stress
76.6,1816,21.7,72.4,0,0,Healthy
52.5,4866,22.5,59.4,2,0,Healthy
88.1,1054,20.7,86.3,1,2,Root_Rot_Risk
68.8,932,19.3,85.3,3,4,Fungal_Risk
91.7,789,20.6,80.6,2,2,Root_Rot_Risk
71.0,685,23.3,51.4,3,6,Light_Deficiency
89.6,1821,19.4,98.3,2,2,Root_Rot_Risk
20.5,3502,29.7,72.0,1,1,Water_Stress
50.4,4861,24.5,65.3,4,0,Healthy
99.4,2880,19.4,78.1,1,5,Over_Watering
43.6,3191,42.3,24.9,5,3,Heat_Stress
30.1,3917,20.9,36.7,5,1,Water_Stress
90.2,2329,17.6,74.6,0,5,Over_Watering
99.0,3181,23.2,78.3,1,5,Over_Watering
61.4,964,23.3,95.3,3,4,Fungal_Risk
96.4,823,26.8,57.2,0,5,Over_Watering
73.2,736,16.8,62.5,5,6,Light_Deficiency
89.6,1575,24.1,80.8,0,5,Over_Watering
85.5,683,25.9,97.0,1,2,Root_Rot_Risk
68.5,328,18.6,86.0,4,4,Fungal_Risk
57.0,276,15.1,55.8,4,6,Light_Deficiency
86.3,801,26.9,80.1,0,2,Root_Rot_Risk
36.4,4910,26.5,47.0,2,1,Water_Stress
74.8,326,20.1,77.2,4,6,Light_Deficiency
45.8,926,18.5,68.8,5,6,Light_Deficiency
27.9,2734,36.7,37.5,3,3,Heat_Stress
58.9,2852,39.8,30.7,1,3,Heat_Stress
26.5,3839,24.6,35.8,1,1,Water_Stress
73.4,1351,20.6,93.5,4,4,Fungal_Risk
42.9,4544,19.3,61.5,5,0,Healthy
61.9,4457,23.5,54.1,3,0,Healthy
46.2,5404,18.7,69.9,0,1,Water_Stress
81.0,693,24.4,94.1,1,4,Fungal_Risk
91.5,673,20.5,83.8,2,2,Root_Rot_Risk
91.9,810,24.8,98.9,0,2,Root_Rot_Risk
98.0,3170,23.1,66.2,0,5,Over_Watering
52.6,2548,35.2,33.6,1,3,Heat_Stress
27.1,2259,34.7,32.2,2,3,Heat_Stress
61.8,4691,25.3,58.6,2,0,Healthy
92.1,1775,17.8,88.9,3,2,Root_Rot_Risk
57.5,4411,20.7,64.6,4,0,Healthy
46.0,4991,23.6,60.5,4,0,Healthy
92.8,751,17.2,85.0,4,2,Root_Rot_Risk
58.2,4543,23.1,62.4,3,0,Healthy
99.8,606,18.1,95.0,1,2,Root_Rot_Risk
39.4,4028,34.9,23.2,2,3,Heat_Stress
98.8,4013,23.5,87.4,0,5,Over_Watering
93.2,1133,19.1,89.0,3,2,Root_Rot_Risk
43.0,3664,23.9,75.0,5,0,Healthy
93.3,1118,17.3,79.9,2,2,Root_Rot_Risk
51.3,288,24.5,78.2,5,6,Light_Deficiency
68.8,629,18.3,54.3,2,6,Light_Deficiency
97.7,4264,22.0,65.0,2,5,Over_Watering
47.1,4166,37.7,21.5,4,3,Heat_Stress
89.7,207,26.1,79.0,2,2,Root_Rot_Risk
87.8,1198,24.2,80.9,4,2,Root_Rot_Risk
68.0,3137,21.8,64.3,1,0,Healthy
71.2,435,25.9,62.6,2,6,Light_Deficiency
20.3,3803,23.0,50.6,2,1,Water_Stress
10.3,1299,22.6,50.4,2,1,Water_Stress
63.5,5368,25.9,67.0,3,0,Healthy
87.6,1087,22.4,90.5,3,2,Root_Rot_Risk
72.4,4351,28.3,56.8,2,0,Healthy
85.0,235,25.2,88.8,2,2,Root_Rot_Risk
64.7,837,15.2,72.9,0,6,Light_Deficiency
62.8,5617,24.9,68.6,3,0,Healthy
89.2,1737,24.2,76.7,4,5,Over_Watering
68.3,784,14.2,79.5,1,6,Light_Deficiency
49.4,1791,37.5,20.4,3,3,Heat_Stress
99.0,777,23.7,84.2,2,2,Root_Rot_Risk
18.5,2735,22.2,74.5,0,1,Water_Stress
68.1,637,20.9,88.7,1,4,Fungal_Risk
59.3,397,15.0,62.4,1,6,Light_Deficiency
97.8,1006,18.0,81.2,0,5,Over_Watering
57.7,5064,21.6,71.1,4,0,Healthy
90.9,1154,17.3,88.1,4,2,Root_Rot_Risk
57.8,4596,23.8,69.1,3,0,Healthy
58.7,5435,26.8,66.8,3,0,Healthy
97.4,3621,24.0,64.3,1,5,Over_Watering
67.0,4370,25.1,65.3,2,0,Healthy
77.5,266,25.0,85.5,2,4,Fungal_Risk
95.4,3465,20.6,78.2,0,5,Over_Watering
52.8,2030,42.3,28.6,0,3,Heat_Stress
68.5,5206,24.6,62.1,3,0,Healthy
66.2,105,22.1,47.8,3,6,Light_Deficiency
92.7,1244,21.6,78.2,0,2,Root_Rot_Risk
18.7,582,18.5,32.2,1,1,Water_Stress
55.0,935,16.9,50.6,2,6,Light_Deficiency
63.7,1496,17.5,92.2,4,4,Fungal_Risk
92.0,1056,27.1,87.6,1,5,Over_Watering
68.3,650,24.7,93.1,1,4,Fungal_Risk
85.2,4979,26.8,61.1,3,5,Over_Watering
74.1,324,21.9,73.5,0,6,Light_Deficiency
99.4,879,18.2,94.8,0,2,Root_Rot_Risk
96.5,1735,25.4,79.8,0,2,Root_Rot_Risk
21.1,803,28.8,56.5,1,1,Water_Stress
75.8,271,19.2,88.2,3,4,Fungal_Risk
75.5,1552,21.6,67.2,0,0,Healthy
16.9,3429,32.9,50.3,2,1,Water_Stress
63.8,2983,24.2,71.9,1,0,Healthy
92.0,1358,24.7,91.5,2,2,Root_Rot_Risk
65.1,578,24.5,86.3,0,4,Fungal_Risk
12.3,3837,25.1,50.3,1,1,Water_Stress
87.4,3423,27.0,75.8,0,5,Over_Watering
76.8,463,25.5,88.2,3,4,Fungal_Risk
98.4,1827,22.4,91.3,3,2,Root_Rot_Risk
71.9,3076,22.1,70.3,1,0,Healthy
89.3,753,22.1,91.0,0,2,Root_Rot_Risk
81.1,1008,21.6,99.7,0,4,Fungal_Risk
65.5,519,23.9,88.6,3,4,Fungal_Risk
34.5,1813,42.5,33.9,3,3,Heat_Stress
65.5,902,17.5,51.0,5,6,Light_Deficiency
25.3,1986,36.8,22.1,2,3,Heat_Stress
93.0,369,26.4,80.3,4,2,Root_Rot_Risk
89.0,858,22.6,99.2,1,2,Root_Rot_Risk
63.3,104,19.2,69.4,3,6,Light_Deficiency
39.9,1307,25.4,41.7,4,1,Water_Stress
52.3,110,24.7,69.1,0,6,Light_Deficiency
61.5,3224,21.9,65.8,1,0,Healthy
74.2,2194,20.3,67.1,0,0,Healthy
91.8,3186,18.7,82.3,0,5,Over_Watering
98.4,322,21.7,85.8,3,2,Root_Rot_Risk
28.0,1962,21.3,32.3,5,1,Water_Stress
85.8,343,20.7,86.4,3,2,Root_Rot_Risk
89.0,539,24.6,81.8,1,2,Root_Rot_Risk
35.7,5867,32.2,26.1,3,3,Heat_Stress
91.1,1349,18.5,98.8,2,2,Root_Rot_Risk
47.0,834,14.8,73.2,4,6,Light_Deficiency
87.4,4859,20.4,87.1,0,5,Over_Watering
39.9,4225,35.7,40.5,5,3,Heat_Stress
23.5,5846,26.3,45.6,5,1,Water_Stress
43.4,1829,35.1,25.3,3,3,Heat_Stress
31.0,2267,33.9,34.1,5,3,Heat_Stress
97.6,1786,19.2,89.1,4,2,Root_Rot_Risk
70.3,494,20.3,64.7,4,6,Light_Deficiency
97.8,1031,18.6,60.7,2,5,Over_Watering
73.1,648,18.8,93.0,2,4,Fungal_Risk
85.8,3648,22.0,77.1,2,5,Over_Watering
13.4,583,31.6,34.5,2,1,Water_Stress
62.0,4793,25.2,56.7,4,0,Healthy
94.0,3401,17.9,78.3,0,5,Over_Watering
95.0,1477,18.4,99.3,0,2,Root_Rot_Risk
93.4,2389,19.3,80.5,1,5,Over_Watering
68.4,972,16.9,57.1,1,6,Light_Deficiency
33.1,1380,38.0,65.0,5,1,Water_Stress
53.3,3357,40.9,24.1,5,3,Heat_Stress
68.6,933,20.0,63.8,2,6,Light_Deficiency
66.7,2756,23.5,71.9,1,0,Healthy
21.3,652,32.6,53.8,3,1,Water_Stress
70.0,430,24.3,58.9,4,6,Light_Deficiency
20.4,5496,21.1,48.8,2,1,Water_Stress
87.4,1836,21.0,89.4,2,2,Root_Rot_Risk
89.9,1924,21.7,82.0,2,2,Root_Rot_Risk
32.3,1907,32.8,46.4,0,1,Water_Stress
48.1,934,21.3,76.1,0,6,Light_Deficiency
64.4,256,16.4,77.2,3,6,Light_Deficiency
78.0,1277,24.6,85.6,2,4,Fungal_Risk
15.4,6276,26.8,26.0,5,1,Water_Stress
53.3,4304,27.1,64.8,4,0,Healthy
46.3,3871,28.3,54.8,5,0,Healthy
61.0,919,22.1,48.3,2,6,Light_Deficiency
35.7,2338,35.2,71.4,2,1,Water_Stress
69.7,187,21.3,95.3,3,4,Fungal_Risk
56.4,807,19.6,56.9,4,6,Light_Deficiency
63.7,4884,20.8,66.4,4,0,Healthy
34.5,5225,42.5,39.2,1,3,Heat_Stress
15.4,2066,27.5,65.3,0,1,Water_Stress
75.5,296,21.4,97.9,2,4,Fungal_Risk
59.6,317,14.4,77.1,0,6,Light_Deficiency
62.9,5459,22.6,66.5,3,0,Healthy
51.2,2860,20.2,74.4,1,0,Healthy
58.9,4484,42.5,37.3,1,3,Heat_Stress
79.9,1302,24.6,88.2,1,4,Fungal_Risk
88.4,574,23.9,86.9,3,2,Root_Rot_Risk
25.4,4559,37.7,72.7,1,1,Water_Stress
67.9,1268,22.2,69.4,0,0,Healthy
62.8,650,14.2,60.2,0,6,Light_Deficiency
9.5,4596,29.9,61.6,5,1,Water_Stress
49.1,150,23.7,72.3,2,6,Light_Deficiency
97.7,4321,27.0,81.7,0,5,Over_Watering
60.6,609,14.7,79.5,0,6,Light_Deficiency
20.0,3383,26.1,35.9,4,1,Water_Stress
100.0,1139,25.6,90.3,1,2,Root_Rot_Risk
68.9,208,24.3,89.1,4,4,Fungal_Risk
97.0,3673,17.0,87.6,1,5,Over_Watering
50.8,505,15.5,46.7,2,6,Light_Deficiency
98.7,1944,25.8,79.4,1,2,Root_Rot_Risk
92.4,1132,28.0,73.9,1,5,Over_Watering
96.5,2129,18.0,63.6,0,5,Over_Watering
10.2,3831,20.7,46.5,2,1,Water_Stress
63.9,5120,24.0,66.8,3,0,Healthy
94.3,4944,20.1,59.3,0,5,Over_Watering
94.4,2122,23.7,66.0,1,5,Over_Watering
65.1,688,19.7,97.5,3,4,Fungal_Risk
50.2,5709,26.6,63.0,3,0,Healthy
49.0,900,22.8,60.8,2,6,Light_Deficiency
34.2,2592,37.2,22.0,5,3,Heat_Stress
51.1,133,25.0,70.3,1,6,Light_Deficiency
28.4,914,23.8,50.1,3,1,Water_Stress
51.5,2543,32.2,30.6,0,3,Heat_Stress
60.6,660,19.9,54.6,5,6,Light_Deficiency
55.7,3710,19.7,70.3,5,0,Healthy
98.1,1877,20.0,78.4,2,2,Root_Rot_Risk
80.8,1123,23.9,90.4,0,4,Fungal_Risk
73.4,88,23.1,74.2,1,6,Light_Deficiency
35.4,5336,40.5,29.7,3,3,Heat_Stress
97.8,4522,20.6,83.4,0,5,Over_Watering
99.6,3061,21.4,86.7,0,5,Over_Watering
98.2,2524,19.8,80.2,0,5,Over_Watering
36.9,4673,32.8,22.1,3,3,Heat_Stress
20.6,990,23.7,32.6,1,1,Water_Stress
68.2,4537,26.0,60.0,4,0,Healthy
43.7,4139,42.3,27.4,2,3,Heat_Stress
70.9,738,25.1,96.6,1,4,Fungal_Risk
89.2,964,18.9,90.0,1,2,Root_Rot_Risk
26.3,3200,28.9,37.9,4,1,Water_Stress
35.1,5678,28.7,60.2,4,1,Water_Stress
67.5,356,20.2,89.7,2,4,Fungal_Risk
91.2,1547,27.0,80.4,1,5,Over_Watering
39.4,6892,35.8,36.1,2,3,Heat_Stress
90.7,1621,18.8,91.3,3,2,Root_Rot_Risk
60.2,288,22.6,92.2,0,4,Fungal_Risk
97.2,1488,17.1,59.8,3,5,Over_Watering
11.3,536,25.9,47.5,3,1,Water_Stress
79.2,379,21.9,86.8,3,4,Fungal_Risk
64.3,352,20.0,75.7,4,6,Light_Deficiency
37.9,1209,25.6,64.2,1,1,Water_Stress
77.5,602,24.8,89.4,4,4,Fungal_Risk
48.8,5190,29.9,64.1,2,0,Healthy
93.2,677,20.7,92.2,0,2,Root_Rot_Risk
91.2,543,21.5,86.1,3,2,Root_Rot_Risk
45.7,4758,28.2,74.4,4,1,Water_Stress
78.5,1182,22.9,90.9,1,4,Fungal_Risk
70.4,1043,23.3,99.1,2,4,Fungal_Risk
64.7,3150,23.1,71.8,1,0,Healthy
79.1,1380,19.1,91.7,1,4,Fungal_Risk
45.6,1830,34.8,35.5,5,3,Heat_Stress
61.7,4319,25.4,70.5,2,0,Healthy
92.8,1723,24.3,82.6,2,5,Over_Watering
45.3,6950,40.9,38.9,5,3,Heat_Stress
96.2,1169,19.0,87.1,5,5,Over_Watering
25.2,3821,33.6,72.1,2,1,Water_Stress
89.1,797,26.9,58.5,0,5,Over_Watering
97.4,1029,26.5,80.0,2,2,Root_Rot_Risk
33.6,5387,34.1,32.1,0,3,Heat_Stress
89.7,1497,19.0,83.0,3,2,Root_Rot_Risk
98.2,1867,23.7,98.5,1,2,Root_Rot_Risk
42.0,1868,41.9,35.3,3,3,Heat_Stress
55.5,2748,41.0,27.1,3,3,Heat_Stress
17.5,5591,21.8,54.1,3,1,Water_Stress
98.9,2741,24.2,80.1,1,5,Over_Watering
69.9,843,21.1,49.4,2,6,Light_Deficiency
24.4,2319,19.3,64.8,4,1,Water_Stress
45.4,3620,19.7,63.1,5,0,Healthy
49.7,2871,24.7,62.3,5,0,Healthy
75.9,1642,22.0,69.1,0,0,Healthy
62.2,986,23.2,47.4,0,6,Light_Deficiency
58.2,2184,41.4,32.5,5,3,Heat_Stress
66.3,1372,19.0,94.4,4,4,Fungal_Risk
67.7,1432,23.5,96.7,4,4,Fungal_Risk
58.6,4164,25.6,68.0,2,0,Healthy
43.4,1497,29.5,41.5,4,1,Water_Stress
93.1,1597,23.4,86.6,0,2,Root_Rot_Risk
90.3,1609,24.6,83.1,1,2,Root_Rot_Risk
96.9,256,23.0,98.5,3,2,Root_Rot_Risk
90.1,1683,17.1,95.8,1,2,Root_Rot_Risk
64.7,3859,23.1,59.6,2,0,Healthy
92.5,869,18.2,92.6,1,2,Root_Rot_Risk
50.8,4945,37.5,30.3,3,3,Heat_Stress
64.5,1408,22.1,97.3,2,4,Fungal_Risk
11.1,1286,20.6,68.6,1,1,Water_Stress
92.0,4643,24.8,57.5,0,5,Over_Watering
76.0,738,25.4,91.4,1,4,Fungal_Risk
91.7,1954,27.7,85.3,0,5,Over_Watering
45.3,111,21.1,75.2,5,6,Light_Deficiency
54.6,4181,23.5,69.5,2,0,Healthy
53.2,733,23.4,71.9,1,6,Light_Deficiency
13.9,4169,23.9,46.6,0,1,Water_Stress
85.6,816,24.2,78.2,4,2,Root_Rot_Risk
53.5,5120,23.3,70.1,4,0,Healthy
97.9,586,18.0,90.9,3,2,Root_Rot_Risk
27.6,3269,39.4,24.7,3,3,Heat_Stress
87.8,3682,26.5,66.5,0,5,Over_Watering
28.4,3326,24.1,52.3,0,1,Water_Stress
89.9,2206,27.6,64.1,3,5,Over_Watering
85.7,4503,20.1,81.4,5,5,Over_Watering
87.7,2838,19.1,71.8,1,5,Over_Watering
99.3,3852,18.2,79.6,1,5,Over_Watering
44.6,1606,37.6,37.9,2,3,Heat_Stress
76.2,249,17.2,88.0,0,4,Fungal_Risk
87.0,511,25.7,98.0,2,2,Root_Rot_Risk
92.6,480,24.3,84.4,1,2,Root_Rot_Risk
74.9,1318,24.6,98.0,1,4,Fungal_Risk
77.5,1276,18.7,99.6,3,4,Fungal_Risk
71.2,914,21.6,97.8,3,4,Fungal_Risk
28.5,1348,32.6,57.4,5,1,Water_Stress
26.1,2054,32.7,35.6,0,3,Heat_Stress
44.5,2558,22.8,40.2,4,1,Water_Stress
51.1,3493,25.7,71.1,5,0,Healthy
61.8,4338,25.3,60.9,2,0,Healthy
87.0,1068,20.9,90.3,3,2,Root_Rot_Risk
71.1,1238,19.7,88.1,1,4,Fungal_Risk
53.4,2078,39.5,41.8,1,3,Heat_Stress
24.4,1692,24.2,28.4,2,1,Water_Stress
85.6,1864,24.1,96.9,1,2,Root_Rot_Risk
87.9,3559,18.4,71.4,3,5,Over_Watering
65.7,1168,17.8,87.9,0,4,Fungal_Risk
23.7,1311,19.0,66.4,2,1,Water_Stress
80.1,816,23.4,91.2,0,4,Fungal_Risk
47.1,3361,24.8,67.9,5,0,Healthy
90.5,771,19.6,97.1,2,2,Root_Rot_Risk
66.3,4619,23.5,62.5,3,0,Healthy
57.8,4360,21.5,70.2,5,0,Healthy
68.0,432,20.7,89.9,2,4,Fungal_Risk
47.0,613,20.3,65.1,3,6,Light_Deficiency
96.1,750,25.4,87.8,0,5,Over_Watering
30.7,3018,33.3,26.4,0,3,Heat_Stress
90.1,4281,21.4,61.9,1,5,Over_Watering
98.0,2924,22.0,88.2,2,5,Over_Watering
98.1,4956,18.0,62.1,2,5,Over_Watering
57.0,2976,35.0,24.0,3,3,Heat_Stress
55.5,4329,37.7,23.0,5,3,Heat_Stress
55.1,4253,25.7,63.2,3,0,Healthy
20.4,1365,18.3,49.0,5,1,Water_Stress
52.9,4227,16.3,54.2,5,0,Healthy
86.3,1606,17.1,88.6,2,2,Root_Rot_Risk
69.3,574,20.3,96.3,3,4,Fungal_Risk
32.0,2631,42.2,31.6,5,3,Heat_Stress
67.8,874,24.3,71.6,2,6,Light_Deficiency
69.6,1249,23.7,90.7,1,4,Fungal_Risk
67.2,278,23.1,66.7,3,6,Light_Deficiency
73.5,1602,20.8,75.1,0,0,Healthy
29.1,3218,36.6,23.2,0,3,Heat_Stress
54.8,3701,37.0,28.8,1,3,Heat_Stress
61.4,816,20.9,86.5,4,4,Fungal_Risk
24.1,2094,19.8,56.1,5,1,Water_Stress
97.2,1404,27.5,86.4,2,5,Over_Watering
74.5,203,24.2,87.5,0,4,Fungal_Risk
64.1,372,24.4,90.9,3,4,Fungal_Risk
50.2,2512,38.4,26.8,2,3,Heat_Stress
95.6,296,22.2,79.0,4,2,Root_Rot_Risk
86.1,1672,25.1,73.2,0,5,Over_Watering
90.0,495,21.4,92.1,4,2,Root_Rot_Risk
50.5,5186,23.1,66.0,4,0,Healthy
27.3,5964,34.6,66.7,0,1,Water_Stress
99.5,1206,26.0,92.9,1,2,Root_Rot_Risk
54.0,5172,24.7,51.2,3,0,Healthy
18.6,6146,30.0,69.0,3,1,Water_Stress
95.8,472,24.8,88.3,0,2,Root_Rot_Risk
45.4,3774,21.6,55.9,5,0,Healthy
74.8,1246,22.0,82.3,0,0,Healthy
46.2,3699,34.7,31.0,1,3,Heat_Stress
75.6,1088,25.9,99.3,1,4,Fungal_Risk
88.5,883,19.4,95.7,2,2,Root_Rot_Risk
29.0,6128,30.7,38.8,3,1,Water_Stress
46.2,3225,21.1,77.7,5,0,Healthy
87.8,1845,19.2,98.8,3,2,Root_Rot_Risk
40.1,4424,35.4,29.3,1,3,Heat_Stress
53.2,4759,23.3,55.5,4,0,Healthy
38.2,6320,33.9,29.9,3,3,Heat_Stress
87.2,1789,19.5,98.7,4,2,Root_Rot_Risk
64.3,473,14.7,71.1,4,6,Light_Deficiency
93.4,1868,19.0,69.4,0,5,Over_Watering
77.9,808,18.1,87.8,1,4,Fungal_Risk
20.6,6097,19.1,42.1,2,1,Water_Stress
29.0,3649,41.8,22.3,1,3,Heat_Stress
95.9,1898,25.4,92.3,2,2,Root_Rot_Risk
94.4,4952,26.4,81.2,0,5,Over_Watering
99.0,1903,17.9,93.6,0,2,Root_Rot_Risk
64.7,572,17.5,73.7,2,6,Light_Deficiency
60.6,1277,18.3,97.5,2,4,Fungal_Risk
67.8,222,23.3,57.9,5,6,Light_Deficiency
88.5,1548,27.1,81.7,2,5,Over_Watering
64.0,659,25.3,89.6,3,4,Fungal_Risk
61.1,4927,24.7,66.8,3,0,Healthy
58.5,5054,24.2,56.7,4,0,Healthy
44.4,4683,23.8,35.7,4,1,Water_Stress
54.0,3142,18.7,68.3,5,0,Healthy
94.0,454,21.1,94.9,4,2,Root_Rot_Risk
40.0,3373,24.4,62.6,5,0,Healthy
63.7,525,24.8,69.6,4,6,Light_Deficiency
63.3,609,23.6,67.8,5,6,Light_Deficiency
63.4,1160,22.0,90.5,1,4,Fungal_Risk
46.5,935,24.2,50.4,4,6,Light_Deficiency
68.2,530,22.6,46.4,5,6,Light_Deficiency
89.7,1847,22.4,90.0,1,2,Root_Rot_Risk
47.5,116,25.7,58.1,3,6,Light_Deficiency
40.9,3961,20.5,68.4,5,0,Healthy
47.5,2872,22.4,72.6,5,0,Healthy
30.0,1118,32.2,21.0,2,3,Heat_Stress
16.5,2627,20.0,52.1,5,1,Water_Stress
50.4,2764,40.8,26.2,4,3,Heat_Stress
61.6,5276,22.9,53.7,4,0,Healthy
65.5,613,15.6,47.4,2,6,Light_Deficiency
98.7,548,24.1,78.0,2,5,Over_Watering
68.7,69,22.1,55.4,0,6,Light_Deficiency
88.0,1115,18.0,96.9,1,2,Root_Rot_Risk
74.8,1338,19.5,87.5,3,4,Fungal_Risk
64.5,1081,18.7,88.0,4,4,Fungal_Risk
97.9,3501,25.3,67.1,0,5,Over_Watering
29.8,5842,19.7,66.4,1,1,Water_Stress
34.5,1499,20.9,58.5,5,1,Water_Stress
28.1,1048,20.7,68.4,4,1,Water_Stress
53.6,3537,42.3,26.0,3,3,Heat_Stress
49.6,4522,26.6,66.4,4,0,Healthy
80.2,673,24.9,90.7,2,4,Fungal_Risk
66.2,1624,23.3,78.8,0,0,Healthy
88.2,1565,22.9,97.2,3,2,Root_Rot_Risk
9.1,3884,20.1,38.9,1,1,Water_Stress
54.2,3033,38.3,20.6,5,3,Heat_Stress
22.7,798,36.6,70.6,3,1,Water_Stress
30.6,798,36.0,34.1,0,1,Water_Stress
89.1,2214,22.6,64.1,1,5,Over_Watering
60.2,929,22.9,74.3,2,6,Light_Deficiency
92.0,3577,25.9,59.2,3,5,Over_Watering
44.4,2207,37.6,39.4,3,3,Heat_Stress
64.3,579,25.2,99.7,1,4,Fungal_Risk
70.2,1310,25.0,93.9,3,4,Fungal_Risk
91.4,3384,22.4,56.0,0,5,Over_Watering
92.1,563,22.4,72.5,2,5,Over_Watering
97.2,1893,18.2,93.5,3,2,Root_Rot_Risk
99.3,665,25.5,77.3,0,5,Over_Watering
62.4,546,18.0,78.4,3,6,Light_Deficiency
68.2,1192,18.2,94.1,2,4,Fungal_Risk
32.5,3725,35.9,39.9,2,3,Heat_Stress
99.4,678,22.0,83.9,3,2,Root_Rot_Risk
88.9,1073,18.9,91.5,3,2,Root_Rot_Risk
77.9,250,23.6,98.2,4,4,Fungal_Risk
98.1,1880,23.5,82.2,0,2,Root_Rot_Risk
99.3,1172,18.7,89.4,0,2,Root_Rot_Risk
42.6,2046,30.4,27.5,4,1,Water_Stress
68.8,936,20.0,60.4,3,6,Light_Deficiency
96.5,1703,23.9,80.0,1,2,Root_Rot_Risk
54.4,5115,36.2,34.3,0,3,Heat_Stress
68.7,435,20.4,63.1,0,6,Light_Deficiency
52.3,1878,36.6,34.5,4,3,Heat_Stress
57.9,5457,24.7,65.0,2,0,Healthy
55.3,3994,39.9,28.8,1,3,Heat_Stress
31.7,1630,20.4,74.2,5,1,Water_Stress
47.3,189,24.3,74.8,0,6,Light_Deficiency
10.3,1546,24.8,45.9,2,1,Water_Stress
88.1,1497,22.2,88.6,1,5,Over_Watering
97.0,1184,27.8,81.0,0,5,Over_Watering
64.6,270,22.9,62.2,4,6,Light_Deficiency
55.5,584,19.0,51.8,0,6,Light_Deficiency
98.1,1118,18.2,98.9,0,2,Root_Rot_Risk
8.5,734,30.1,36.9,5,1,Water_Stress
60.9,980,24.2,53.8,5,6,Light_Deficiency
