moisture_pct,lux,temperature,humidity_pct,diagnosis
68.37,3753.2,23.51,64.16,Healthy
37.13,5269.0,36.7,34.93,Heat_Stress
16.39,945.93,22.11,73.64,Water_Stress
56.07,774.0,15.12,74.05,Light_Deficiency
29.69,3715.97,23.34,73.75,Water_Stress
93.31,1067.14,21.28,87.12,Root_Rot_Risk
53.21,716.99,24.07,63.99,Light_Deficiency
53.53,1579.92,24.76,56.22,Nutrient_Deficiency
33.74,1165.98,26.39,74.74,Water_Stress
61.29,4057.96,24.53,72.86,Healthy
71.09,1098.29,18.06,91.89,Fungal_Risk
30.02,1143.51,25.2,48.26,Water_Stress
88.02,532.3,22.15,86.52,Root_Rot_Risk
62.2,3282.04,19.42,61.97,Healthy
91.85,1559.33,21.72,81.13,Root_Rot_Risk
60.73,662.17,23.97,64.65,Light_Deficiency
73.4,977.6,20.78,90.86,Fungal_Risk
65.43,927.91,19.46,88.0,Fungal_Risk
56.5,541.43,20.54,54.19,Light_Deficiency
69.21,863.13,21.37,86.68,Fungal_Risk
31.29,2611.49,38.94,33.96,Heat_Stress
63.6,3477.08,23.72,67.06,Healthy
90.99,889.31,20.79,82.39,Root_Rot_Risk
66.5,3896.26,23.04,66.91,Healthy
13.9,4004.81,26.53,76.38,Water_Stress
67.39,3664.63,23.7,73.38,Healthy
56.45,831.74,18.82,58.52,Light_Deficiency
70.75,621.05,21.58,93.86,Fungal_Risk
17.29,1697.55,32.28,50.85,Water_Stress
64.98,652.11,22.66,93.44,Fungal_Risk
24.27,2133.1,23.64,56.97,Water_Stress
66.12,3626.98,25.63,73.08,Healthy
93.99,1470.52,23.75,87.84,Root_Rot_Risk
42.44,6502.31,35.04,25.65,Heat_Stress
38.73,3576.62,37.1,27.48,Heat_Stress
66.02,1141.22,22.14,88.79,Fungal_Risk
78.06,1064.45,21.29,89.01,Fungal_Risk
93.13,543.69,21.62,83.62,Root_Rot_Risk
63.4,4214.17,23.96,63.26,Healthy
56.34,146.15,16.86,76.33,Light_Deficiency
68.17,4247.82,20.19,68.95,Healthy
44.07,949.11,32.84,31.16,Heat_Stress
59.94,765.16,19.31,60.3,Light_Deficiency
18.04,1843.4,20.99,49.85,Water_Stress
68.1,4697.64,22.41,63.08,Healthy
92.02,1358.1,20.55,88.13,Root_Rot_Risk
34.44,549.88,34.33,25.23,Heat_Stress
43.35,3064.47,37.02,24.36,Heat_Stress
57.07,1441.82,19.99,59.31,Nutrient_Deficiency
39.21,2179.98,35.46,23.95,Heat_Stress
94.17,837.19,24.68,87.85,Root_Rot_Risk
64.98,3154.97,21.31,70.87,Healthy
61.1,4011.92,21.99,72.07,Healthy
41.51,4201.78,34.4,35.91,Heat_Stress
54.39,396.77,21.93,61.2,Light_Deficiency
72.01,884.97,24.99,89.8,Fungal_Risk
48.96,2910.16,34.86,22.68,Heat_Stress
88.72,1494.05,20.73,84.26,Root_Rot_Risk
55.26,2980.73,20.7,63.44,Nutrient_Deficiency
89.2,1132.82,22.98,89.94,Root_Rot_Risk
65.67,4542.37,24.23,71.37,Healthy
50.09,3031.57,19.25,70.81,Nutrient_Deficiency
54.31,1524.12,24.76,68.74,Nutrient_Deficiency
39.83,3085.86,38.51,35.74,Heat_Stress
62.63,4751.25,25.04,64.29,Healthy
64.19,3988.56,19.76,68.84,Healthy
94.65,956.83,24.03,88.34,Root_Rot_Risk
21.39,1339.49,24.77,57.1,Water_Stress
12.81,3664.58,28.53,69.49,Water_Stress
58.26,564.93,19.83,59.72,Light_Deficiency
68.19,3896.99,19.75,66.4,Healthy
70.46,1386.63,23.38,90.06,Fungal_Risk
62.15,4190.45,22.01,60.69,Healthy
65.03,3846.49,20.23,75.67,Healthy
70.53,668.54,21.18,94.72,Fungal_Risk
65.79,4318.71,25.76,71.64,Healthy
87.93,1026.94,19.69,87.91,Root_Rot_Risk
63.37,3230.94,23.07,56.98,Nutrient_Deficiency
87.63,1537.59,23.6,81.4,Root_Rot_Risk
70.95,1022.52,21.46,94.79,Fungal_Risk
92.03,1322.95,21.03,86.27,Root_Rot_Risk
69.65,535.39,24.25,93.42,Fungal_Risk
64.23,3694.49,22.8,62.15,Healthy
45.22,2753.8,18.5,68.71,Nutrient_Deficiency
62.11,3853.17,19.29,67.16,Healthy
65.79,3583.9,23.0,68.72,Healthy
72.74,741.95,22.56,89.65,Fungal_Risk
13.49,4806.36,15.29,70.11,Water_Stress
34.72,3826.93,33.57,25.85,Heat_Stress
43.11,2058.13,20.97,55.44,Nutrient_Deficiency
92.55,1541.23,20.01,90.36,Root_Rot_Risk
54.92,175.66,20.98,79.46,Light_Deficiency
90.08,879.75,19.85,89.25,Root_Rot_Risk
53.64,392.76,20.7,60.5,Light_Deficiency
64.67,4375.16,23.7,72.37,Healthy
61.21,3020.75,20.89,71.63,Healthy
33.19,7634.55,35.08,23.41,Heat_Stress
25.61,1137.07,15.46,81.22,Water_Stress
92.49,947.82,21.3,92.24,Root_Rot_Risk
17.14,1483.35,25.82,61.03,Water_Stress
50.34,2860.23,21.24,67.08,Nutrient_Deficiency
63.1,836.04,17.65,50.83,Light_Deficiency
62.01,4013.21,21.85,69.56,Healthy
65.16,1182.89,20.84,91.72,Fungal_Risk
41.31,4816.85,32.69,33.63,Heat_Stress
63.03,3448.81,23.65,70.5,Healthy
42.72,4828.84,38.39,34.52,Heat_Stress
73.96,1048.06,21.15,90.77,Fungal_Risk
67.6,838.04,23.72,95.84,Fungal_Risk
13.12,238.31,23.41,51.04,Water_Stress
48.49,5225.59,39.64,30.9,Heat_Stress
97.98,1290.41,19.85,86.77,Root_Rot_Risk
56.99,501.68,18.59,66.88,Light_Deficiency
72.02,893.94,22.49,90.77,Fungal_Risk
30.51,1891.26,24.69,64.35,Water_Stress
66.17,750.14,22.0,89.29,Fungal_Risk
61.92,3086.29,22.98,71.19,Healthy
63.19,1266.97,18.18,89.99,Fungal_Risk
72.74,660.43,20.18,92.39,Fungal_Risk
56.68,3612.98,19.87,81.44,Nutrient_Deficiency
66.55,4144.0,21.58,70.85,Healthy
50.84,2201.49,21.43,64.13,Nutrient_Deficiency
56.6,393.85,24.32,59.41,Light_Deficiency
93.49,1150.17,21.34,93.11,Root_Rot_Risk
64.2,3753.6,21.14,67.62,Healthy
92.16,1392.48,20.42,87.95,Root_Rot_Risk
61.28,480.35,22.73,65.32,Light_Deficiency
56.64,1509.25,19.18,66.44,Nutrient_Deficiency
47.86,4325.32,33.61,36.92,Heat_Stress
51.8,2607.69,24.84,61.96,Nutrient_Deficiency
92.98,1063.06,21.79,87.91,Root_Rot_Risk
14.94,3635.16,13.09,67.25,Water_Stress
42.44,4388.48,35.05,26.27,Heat_Stress
21.8,3033.76,20.84,43.83,Water_Stress
66.53,801.0,20.82,94.34,Fungal_Risk
18.04,3219.65,16.62,59.11,Water_Stress
88.88,1037.56,22.14,88.05,Root_Rot_Risk
45.11,1129.86,23.62,57.49,Nutrient_Deficiency
59.47,1846.6,22.86,64.46,Nutrient_Deficiency
65.97,3852.02,22.28,77.41,Healthy
63.44,4548.8,26.28,75.99,Healthy
94.24,975.83,24.83,92.02,Root_Rot_Risk
52.44,2459.22,23.54,70.05,Nutrient_Deficiency
67.52,4287.99,23.57,77.02,Healthy
64.87,352.1,18.59,77.55,Light_Deficiency
61.12,3887.18,18.85,62.91,Healthy
67.56,972.48,18.05,94.43,Fungal_Risk
63.63,615.41,18.08,70.23,Light_Deficiency
40.69,6256.61,39.24,30.31,Heat_Stress
76.51,858.71,19.69,88.18,Fungal_Risk
66.25,4209.37,20.08,80.0,Healthy
63.6,3741.2,22.42,64.22,Healthy
99.24,946.8,20.37,84.83,Root_Rot_Risk
47.72,1468.36,22.89,65.46,Nutrient_Deficiency
70.13,721.75,21.99,90.19,Fungal_Risk
65.81,4558.55,21.0,73.4,Healthy
63.58,3907.24,19.73,71.31,Healthy
65.11,3689.7,25.3,61.62,Healthy
69.52,3840.52,21.91,70.05,Healthy
64.64,3278.76,23.05,52.12,Nutrient_Deficiency
28.21,2282.19,24.95,35.02,Water_Stress
15.03,2482.54,18.73,34.57,Water_Stress
69.47,1280.19,24.98,89.9,Fungal_Risk
89.98,1191.1,22.99,89.97,Root_Rot_Risk
62.21,3283.77,23.47,79.72,Healthy
42.47,2057.1,35.35,28.79,Heat_Stress
43.48,2820.49,36.2,24.92,Heat_Stress
96.83,883.48,22.6,86.96,Root_Rot_Risk
68.32,3330.4,20.15,71.29,Healthy
42.72,3301.38,35.92,24.12,Heat_Stress
62.74,4875.0,19.47,75.51,Healthy
95.95,1922.37,22.66,89.36,Root_Rot_Risk
77.21,580.24,21.14,95.1,Fungal_Risk
23.52,3493.73,26.68,63.36,Water_Stress
68.49,2637.13,22.44,55.5,Nutrient_Deficiency
66.89,3173.99,21.05,71.38,Healthy
86.83,1043.91,21.69,89.17,Root_Rot_Risk
22.85,2865.08,28.9,47.77,Water_Stress
51.21,4239.89,34.54,32.81,Heat_Stress
94.07,547.15,20.4,92.85,Root_Rot_Risk
20.5,3361.67,22.69,57.59,Water_Stress
26.04,2875.91,23.86,63.19,Water_Stress
76.26,411.17,22.1,87.85,Fungal_Risk
15.8,2481.12,21.06,47.43,Water_Stress
13.3,3645.38,24.63,45.38,Water_Stress
63.53,3652.98,24.6,76.56,Healthy
13.35,3262.03,20.85,33.36,Water_Stress
59.94,245.28,20.42,69.64,Light_Deficiency
31.27,4695.12,38.55,28.87,Heat_Stress
58.3,359.57,18.33,69.16,Light_Deficiency
24.48,2413.39,31.45,54.64,Water_Stress
58.51,3095.16,20.88,67.91,Nutrient_Deficiency
60.07,1566.38,21.06,63.59,Nutrient_Deficiency
62.91,509.48,22.01,90.28,Fungal_Risk
65.1,4159.06,19.91,72.69,Healthy
53.85,291.58,21.38,74.86,Light_Deficiency
65.52,4226.24,22.97,66.27,Healthy
95.38,1638.48,20.93,83.56,Root_Rot_Risk
62.76,3291.32,18.48,68.01,Healthy
65.95,911.18,18.53,60.87,Light_Deficiency
26.28,2032.01,19.88,38.57,Water_Stress
66.53,445.02,23.64,94.91,Fungal_Risk
65.29,4500.64,21.0,66.28,Healthy
67.77,3888.37,22.24,66.12,Healthy
62.77,741.22,21.17,64.34,Light_Deficiency
66.29,3754.26,25.72,73.81,Healthy
66.05,2560.64,22.43,70.05,Nutrient_Deficiency
53.52,570.04,19.56,70.32,Light_Deficiency
63.0,1172.09,19.64,94.0,Fungal_Risk
23.14,2437.53,23.42,50.08,Water_Stress
54.72,242.6,22.01,72.2,Light_Deficiency
42.77,3814.33,35.51,31.95,Heat_Stress
87.55,1383.76,22.97,86.55,Root_Rot_Risk
64.4,3688.15,22.74,68.91,Healthy
61.29,1915.25,20.88,65.31,Nutrient_Deficiency
67.91,4374.56,25.5,67.25,Healthy
61.44,433.24,21.16,50.0,Light_Deficiency
90.58,678.16,21.79,89.34,Root_Rot_Risk
65.81,3655.15,23.62,70.49,Healthy
64.93,3652.08,20.0,72.2,Healthy
53.8,691.08,20.97,69.35,Light_Deficiency
14.07,2751.87,18.04,65.81,Water_Stress
15.74,4052.51,25.91,77.59,Water_Stress
67.55,1412.82,19.43,88.51,Fungal_Risk
43.76,1879.52,21.98,71.32,Nutrient_Deficiency
22.66,549.32,27.63,39.21,Water_Stress
93.05,1091.3,24.01,91.09,Root_Rot_Risk
57.12,273.37,21.31,63.59,Light_Deficiency
68.69,4891.41,19.57,69.84,Healthy
26.15,1697.25,26.34,65.89,Water_Stress
28.96,4985.0,21.57,36.74,Water_Stress
64.23,968.82,19.55,94.56,Fungal_Risk
65.86,4513.36,26.53,76.67,Healthy
59.69,387.09,18.49,60.72,Light_Deficiency
69.53,3603.57,21.01,75.98,Healthy
92.76,1241.15,21.32,86.38,Root_Rot_Risk
31.17,4607.86,34.6,33.46,Heat_Stress
64.59,1299.64,19.49,94.02,Fungal_Risk
46.31,2194.51,26.29,57.83,Nutrient_Deficiency
30.46,5995.26,36.38,27.14,Heat_Stress
25.39,3903.47,19.43,47.52,Water_Stress
89.06,1078.21,21.96,87.65,Root_Rot_Risk
95.43,1331.25,22.45,88.07,Root_Rot_Risk
66.49,3662.85,23.3,64.89,Healthy
57.99,1266.8,21.38,64.61,Nutrient_Deficiency
57.36,684.9,22.74,79.65,Light_Deficiency
63.86,1362.33,22.6,69.07,Nutrient_Deficiency
65.23,601.18,19.44,88.79,Fungal_Risk
16.33,3187.94,25.63,84.4,Water_Stress
69.11,1238.25,24.97,93.26,Fungal_Risk
57.4,763.3,16.38,67.82,Light_Deficiency
36.3,3350.94,38.0,22.35,Heat_Stress
44.95,4339.3,35.58,29.9,Heat_Stress
53.94,3264.67,19.54,63.35,Nutrient_Deficiency
29.86,3842.79,22.4,62.57,Water_Stress
53.42,2148.24,20.18,54.1,Nutrient_Deficiency
44.74,4510.81,34.94,29.34,Heat_Stress
72.39,1087.03,20.75,92.78,Fungal_Risk
33.2,2968.03,30.69,62.91,Water_Stress
61.34,797.96,22.37,54.95,Light_Deficiency
60.95,654.69,18.08,83.43,Light_Deficiency
67.84,1275.66,21.81,96.79,Fungal_Risk
73.52,599.47,24.14,93.08,Fungal_Risk
65.32,4269.08,26.27,74.5,Healthy
66.2,3724.13,24.35,63.66,Healthy
46.83,935.31,24.05,61.5,Nutrient_Deficiency
35.76,6381.77,35.27,31.82,Heat_Stress
68.11,905.87,20.93,96.43,Fungal_Risk
64.82,3441.38,23.14,72.58,Healthy
51.58,5308.76,38.69,25.42,Heat_Stress
13.19,1826.26,17.49,56.16,Water_Stress
59.51,545.43,18.36,59.51,Light_Deficiency
19.8,1579.08,35.6,55.9,Water_Stress
64.53,4570.9,21.99,70.32,Healthy
64.49,3987.57,20.42,65.64,Healthy
95.32,853.5,19.37,86.88,Root_Rot_Risk
90.37,1879.03,21.88,92.55,Root_Rot_Risk
92.84,843.44,25.08,94.49,Root_Rot_Risk
60.48,4060.88,18.43,72.93,Healthy
73.11,652.82,21.97,96.68,Fungal_Risk
89.53,1014.0,22.85,88.59,Root_Rot_Risk
43.95,4568.82,41.5,38.66,Heat_Stress
78.93,1290.52,21.22,95.16,Fungal_Risk
69.46,2122.46,24.38,56.92,Nutrient_Deficiency
95.4,1330.95,21.24,89.05,Root_Rot_Risk
78.27,539.02,23.01,92.15,Fungal_Risk
65.3,621.56,22.81,65.22,Light_Deficiency
48.8,1550.7,20.98,75.39,Nutrient_Deficiency
62.09,3853.28,19.7,72.08,Healthy
49.34,2463.91,20.87,66.87,Nutrient_Deficiency
64.99,4232.18,22.18,76.43,Healthy
60.2,415.0,21.09,64.9,Light_Deficiency
61.87,157.39,23.91,58.44,Light_Deficiency
60.71,2251.06,23.46,57.6,Nutrient_Deficiency
63.49,568.54,19.53,59.12,Light_Deficiency
68.37,4187.35,21.71,72.33,Healthy
61.48,1728.69,18.08,80.76,Nutrient_Deficiency
65.12,4700.17,20.63,68.17,Healthy
52.82,626.63,23.86,69.5,Light_Deficiency
85.35,1973.03,23.69,86.42,Root_Rot_Risk
29.43,2598.52,20.05,51.94,Water_Stress
57.98,487.4,16.66,66.62,Light_Deficiency
46.44,3168.74,25.32,56.83,Nutrient_Deficiency
31.82,2898.54,21.66,47.58,Water_Stress
28.75,1397.86,29.44,54.86,Water_Stress
74.79,1012.11,24.3,96.38,Fungal_Risk
27.7,2274.81,27.98,52.69,Water_Stress
63.52,1421.89,25.96,49.56,Nutrient_Deficiency
16.1,167.52,22.86,38.97,Water_Stress
18.63,2543.07,21.3,36.75,Water_Stress
53.47,2552.96,21.88,61.52,Nutrient_Deficiency
32.32,1737.68,16.09,75.36,Water_Stress
65.79,876.89,24.83,87.7,Fungal_Risk
49.84,1787.03,33.43,25.97,Heat_Stress
37.9,1715.03,37.25,27.88,Heat_Stress
66.71,3309.84,24.0,69.73,Healthy
36.03,3856.07,34.84,30.19,Heat_Stress
32.36,4912.32,37.93,35.33,Heat_Stress
74.04,1056.08,21.82,85.79,Fungal_Risk
14.7,4757.58,22.07,40.61,Water_Stress
92.55,1222.29,23.38,85.44,Root_Rot_Risk
66.36,3382.03,18.64,77.98,Healthy
39.28,4561.54,39.02,33.45,Heat_Stress
54.83,2974.58,38.43,28.03,Heat_Stress
91.52,1813.88,18.94,85.14,Root_Rot_Risk
51.06,966.62,36.1,32.41,Heat_Stress
26.39,4679.21,21.35,46.89,Water_Stress
47.57,5239.19,33.29,28.43,Heat_Stress
66.01,3842.2,23.81,72.9,Healthy
18.1,4719.75,21.53,69.89,Water_Stress
75.0,754.97,24.63,93.98,Fungal_Risk
71.18,1180.82,22.45,90.48,Fungal_Risk
89.9,995.98,24.14,87.35,Root_Rot_Risk
58.44,587.83,17.67,80.37,Light_Deficiency
65.88,4252.47,21.16,73.38,Healthy
90.55,1464.41,22.69,81.81,Root_Rot_Risk
63.11,418.01,21.67,81.19,Light_Deficiency
10.16,1293.17,31.66,70.19,Water_Stress
78.92,709.19,21.08,86.43,Fungal_Risk
25.44,2129.11,23.32,42.1,Water_Stress
79.91,1029.8,22.53,91.52,Fungal_Risk
69.53,1090.16,23.47,96.2,Fungal_Risk
63.89,442.34,19.35,82.36,Light_Deficiency
27.35,3057.04,22.26,80.99,Water_Stress
90.09,889.32,20.13,92.95,Root_Rot_Risk
62.6,4617.23,24.22,66.19,Healthy
62.67,3281.27,24.76,67.92,Healthy
34.08,4091.42,36.39,33.36,Heat_Stress
19.34,5263.01,24.58,55.07,Water_Stress
62.89,1010.7,24.41,91.07,Fungal_Risk
29.66,3132.16,19.61,58.09,Water_Stress
58.03,849.72,24.13,63.32,Nutrient_Deficiency
68.17,1084.74,20.87,91.19,Fungal_Risk
39.84,4726.9,32.19,29.12,Heat_Stress
40.86,2577.38,37.09,28.47,Heat_Stress
52.57,1283.92,19.74,53.79,Nutrient_Deficiency
61.22,4881.01,23.98,69.16,Healthy
65.28,4743.53,18.5,68.62,Healthy
44.37,1365.21,22.3,63.72,Nutrient_Deficiency
64.59,3564.74,18.95,65.69,Healthy
90.12,882.24,19.31,88.82,Root_Rot_Risk
39.86,2799.87,33.69,32.87,Heat_Stress
30.15,5072.62,25.09,55.22,Water_Stress
64.74,4264.54,23.05,75.04,Healthy
49.92,2036.64,19.2,81.96,Nutrient_Deficiency
62.24,4031.24,21.29,71.01,Healthy
69.14,3643.53,23.67,64.3,Healthy
68.4,3928.92,18.87,71.77,Healthy
66.33,4093.24,18.7,65.4,Healthy
54.91,2435.28,25.2,59.75,Nutrient_Deficiency
68.91,679.15,21.99,91.35,Fungal_Risk
42.01,3819.35,38.99,34.17,Heat_Stress
27.1,3884.02,16.65,56.8,Water_Stress
71.67,881.19,20.62,91.08,Fungal_Risk
63.42,4265.23,21.2,72.3,Healthy
15.63,5471.66,29.05,75.73,Water_Stress
68.78,1017.47,20.84,98.62,Fungal_Risk
31.98,705.2,36.2,22.81,Heat_Stress
35.64,4190.13,37.27,22.2,Heat_Stress
33.78,3612.95,26.03,42.22,Water_Stress
31.46,3397.38,25.16,81.78,Water_Stress
20.74,3554.18,25.89,29.61,Water_Stress
68.15,3938.71,20.23,68.5,Healthy
93.01,636.94,22.44,88.47,Root_Rot_Risk
66.27,878.32,23.02,92.93,Fungal_Risk
31.07,4063.7,25.85,64.84,Water_Stress
90.27,1140.93,20.57,84.12,Root_Rot_Risk
91.32,986.18,19.18,88.17,Root_Rot_Risk
49.22,2470.97,33.53,26.17,Heat_Stress
63.57,3513.5,20.9,73.58,Healthy
29.04,2628.19,23.7,81.32,Water_Stress
21.56,3131.47,28.32,72.38,Water_Stress
20.35,2448.72,17.51,73.76,Water_Stress
59.56,3607.25,24.62,71.71,Nutrient_Deficiency
61.49,4658.95,20.46,69.91,Healthy
42.5,5080.75,35.03,30.5,Heat_Stress
65.49,4012.36,25.56,70.6,Healthy
89.28,914.6,20.74,83.69,Root_Rot_Risk
42.95,3231.97,21.54,55.13,Nutrient_Deficiency
59.25,1563.73,20.4,65.01,Nutrient_Deficiency
34.93,5305.51,39.6,26.48,Heat_Stress
23.94,3160.46,13.22,83.76,Water_Stress
51.31,1268.67,23.03,64.18,Nutrient_Deficiency
38.72,3664.84,32.09,32.05,Heat_Stress
74.72,971.89,20.32,94.4,Fungal_Risk
71.74,1376.43,22.5,91.7,Fungal_Risk
45.44,5613.23,34.51,38.04,Heat_Stress
76.56,559.84,23.23,97.11,Fungal_Risk
27.15,3142.05,28.74,30.22,Water_Stress
61.91,1264.86,20.52,61.39,Nutrient_Deficiency
20.27,4157.66,27.39,71.69,Water_Stress
67.56,3201.0,22.4,76.03,Healthy
75.82,790.05,22.22,98.53,Fungal_Risk
75.87,530.6,20.74,93.99,Fungal_Risk
94.62,878.39,21.44,87.6,Root_Rot_Risk
76.37,643.52,18.16,87.05,Fungal_Risk
52.32,1798.06,18.82,77.21,Nutrient_Deficiency
38.43,872.68,34.01,33.27,Heat_Stress
64.83,1462.57,22.35,90.64,Fungal_Risk
61.35,190.4,17.39,59.89,Light_Deficiency
55.24,533.22,16.48,42.87,Light_Deficiency
94.35,1414.47,22.17,83.03,Root_Rot_Risk
53.8,448.03,17.63,76.68,Light_Deficiency
89.8,1002.42,22.52,92.8,Root_Rot_Risk
90.69,1902.81,24.06,87.22,Root_Rot_Risk
29.02,2165.67,28.31,39.23,Water_Stress
57.65,2798.19,21.21,59.92,Nutrient_Deficiency
41.79,4821.66,33.52,32.21,Heat_Stress
72.15,809.95,20.94,89.62,Fungal_Risk
61.91,3545.43,24.17,74.59,Healthy
26.41,2749.9,18.23,65.1,Water_Stress
95.7,1001.41,18.96,87.91,Root_Rot_Risk
90.25,635.11,23.53,85.19,Root_Rot_Risk
15.8,2777.15,17.63,70.73,Water_Stress
68.0,4140.21,21.75,72.08,Healthy
32.65,4834.07,33.02,36.04,Heat_Stress
67.66,3924.82,21.3,73.66,Healthy
59.47,2472.99,21.28,50.67,Nutrient_Deficiency
91.1,685.57,21.49,94.99,Root_Rot_Risk
54.99,562.01,15.13,71.99,Light_Deficiency
95.04,988.41,21.28,91.52,Root_Rot_Risk
54.28,3475.14,19.97,57.6,Nutrient_Deficiency
44.03,1016.21,21.9,84.56,Nutrient_Deficiency
92.99,1873.37,21.13,85.29,Root_Rot_Risk
75.17,703.83,18.53,91.43,Fungal_Risk
43.5,4784.67,32.12,29.02,Heat_Stress
55.81,2245.75,25.1,57.48,Nutrient_Deficiency
29.39,5401.18,23.09,41.73,Water_Stress
56.39,545.8,19.96,64.94,Light_Deficiency
15.41,1562.57,21.54,36.55,Water_Stress
64.03,588.13,20.49,91.72,Fungal_Risk
17.85,2376.19,29.84,52.59,Water_Stress
23.22,2815.02,22.72,60.89,Water_Stress
24.27,3903.53,21.73,69.68,Water_Stress
97.21,1524.94,19.02,88.92,Root_Rot_Risk
64.89,4234.48,18.43,68.16,Healthy
51.57,2066.93,19.72,65.47,Nutrient_Deficiency
62.64,791.12,19.96,59.51,Light_Deficiency
55.36,519.23,23.16,58.6,Light_Deficiency
97.42,1396.26,22.86,85.06,Root_Rot_Risk
68.52,924.96,20.48,90.97,Fungal_Risk
47.97,3204.79,36.04,26.4,Heat_Stress
67.3,573.27,20.55,90.09,Fungal_Risk
38.17,3190.11,36.57,31.24,Heat_Stress
62.62,3859.39,21.08,69.36,Healthy
50.98,3693.95,35.0,36.33,Heat_Stress
52.66,3772.59,25.63,69.13,Nutrient_Deficiency
72.07,887.71,23.59,89.36,Fungal_Risk
42.64,3079.87,32.11,27.39,Heat_Stress
30.35,3133.75,32.49,77.99,Water_Stress
67.06,1004.69,21.34,93.84,Fungal_Risk
64.01,4644.25,23.77,67.64,Healthy
62.23,3458.33,21.61,60.72,Healthy
69.27,3672.39,19.35,67.37,Healthy
30.54,4753.63,26.62,70.81,Water_Stress
47.99,1333.96,21.88,62.77,Nutrient_Deficiency
91.23,663.92,22.18,83.27,Root_Rot_Risk
42.57,4436.26,37.29,22.92,Heat_Stress
67.88,550.91,20.86,90.23,Fungal_Risk
65.92,765.12,20.57,95.5,Fungal_Risk
92.85,1185.8,18.64,89.25,Root_Rot_Risk
19.13,1991.27,22.89,34.51,Water_Stress
13.44,974.23,33.98,58.61,Water_Stress
55.87,3480.26,23.59,58.32,Nutrient_Deficiency
28.53,1444.24,21.66,79.1,Water_Stress
17.16,2808.02,31.72,71.19,Water_Stress
70.18,1016.26,20.61,90.52,Fungal_Risk
59.01,315.53,19.43,52.89,Light_Deficiency
94.38,829.46,18.25,93.97,Root_Rot_Risk
45.96,2344.64,23.02,54.31,Nutrient_Deficiency
62.9,787.78,23.02,92.81,Fungal_Risk
63.32,3171.36,19.67,73.53,Healthy
64.92,4061.87,18.6,70.91,Healthy
73.34,823.92,22.78,92.66,Fungal_Risk
66.95,3588.0,19.65,66.05,Healthy
67.44,654.87,20.99,92.9,Fungal_Risk
70.97,800.99,23.57,91.45,Fungal_Risk
92.58,1011.32,24.65,82.14,Root_Rot_Risk
65.19,3155.76,23.79,63.47,Healthy
64.0,299.56,16.57,73.91,Light_Deficiency
21.84,2687.64,15.67,61.27,Water_Stress
90.75,1394.25,18.62,92.02,Root_Rot_Risk
31.38,1622.93,28.13,61.32,Water_Stress
58.17,1703.41,26.36,57.41,Nutrient_Deficiency
64.51,4161.57,26.36,61.6,Healthy
71.53,399.35,22.54,95.45,Fungal_Risk
49.98,2498.49,21.09,61.34,Nutrient_Deficiency
87.7,1459.96,19.31,88.86,Root_Rot_Risk
65.0,4245.37,21.74,64.14,Healthy
60.59,886.64,22.24,90.74,Fungal_Risk
55.03,878.37,21.41,77.64,Light_Deficiency
63.36,4491.29,23.12,68.69,Healthy
57.55,218.72,15.19,78.92,Light_Deficiency
22.51,5072.91,14.49,61.19,Water_Stress
52.9,1500.52,24.51,58.47,Nutrient_Deficiency
67.58,934.36,24.72,94.61,Fungal_Risk
54.83,414.6,19.99,47.32,Light_Deficiency
18.99,1211.3,25.29,49.96,Water_Stress
60.45,415.34,18.26,72.57,Light_Deficiency
15.11,1488.61,22.09,68.03,Water_Stress
63.0,4562.78,24.14,66.06,Healthy
69.36,900.16,24.5,90.43,Fungal_Risk
67.6,1294.39,20.74,93.31,Fungal_Risk
26.65,3719.59,19.7,68.86,Water_Stress
33.9,2904.35,25.36,44.77,Water_Stress
34.13,5140.09,34.37,30.82,Heat_Stress
15.89,2513.9,27.43,46.73,Water_Stress
42.13,6287.24,35.22,21.94,Heat_Stress
90.91,1373.44,23.17,84.95,Root_Rot_Risk
16.67,2816.65,20.47,30.29,Water_Stress
62.01,881.14,16.63,69.87,Light_Deficiency
91.21,974.92,19.7,86.91,Root_Rot_Risk
24.34,4937.72,15.19,66.22,Water_Stress
62.8,4864.92,24.16,68.78,Healthy
72.66,889.89,18.67,94.31,Fungal_Risk
65.45,864.99,16.55,68.05,Light_Deficiency
52.47,5450.85,37.72,26.74,Heat_Stress
88.65,1203.97,21.16,91.48,Root_Rot_Risk
60.53,4284.21,18.72,61.25,Healthy
60.17,704.84,23.58,90.89,Fungal_Risk
47.1,4761.61,37.04,28.37,Heat_Stress
59.26,241.75,23.21,59.78,Light_Deficiency
18.58,4160.37,27.76,55.34,Water_Stress
40.27,4223.8,36.2,36.94,Heat_Stress
61.41,476.57,23.47,50.04,Light_Deficiency
61.81,3506.57,20.61,64.83,Healthy
36.22,3974.79,36.02,30.45,Heat_Stress
52.14,1026.34,21.17,74.53,Nutrient_Deficiency
39.64,3046.45,37.73,36.47,Heat_Stress
90.5,1639.76,24.26,92.29,Root_Rot_Risk
33.74,3010.51,39.19,22.12,Heat_Stress
71.62,1194.48,21.49,92.34,Fungal_Risk
62.25,3737.1,19.13,75.32,Healthy
42.24,1912.23,24.72,67.43,Nutrient_Deficiency
20.23,3445.7,18.93,74.54,Water_Stress
67.45,3696.86,20.32,73.48,Healthy
51.22,2982.89,20.0,60.36,Nutrient_Deficiency
